channelid                                                                                                                       ,contactid           ,contactkey                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,addressid                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,isactive,createddate            ,modifieddate           
07A6F2B1-20D1-4C5C-BAA1-69BA2B29F32D                                                                                            ,            36194735,36194735@hotmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,A7E54DAF-015F-48E5-9798-EC2021339F9A                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:55:00.000,2022-10-31 12:55:00.000
3F535BA4-0F0A-40A6-BE11-684A35975DEA                                                                                            ,             9391094,9391094@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,9872CDF6-77AD-4945-BCB9-E7BA86C7F751                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:55:00.000,2022-10-31 12:55:00.000
3B182643-B49E-48C9-8493-CA194C086E35                                                                                            ,            37933951,37933951@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,0F03AAC7-5235-4493-B3B6-1F3CDB939AAB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:55:00.000,2022-10-31 12:55:00.000
E3C654B2-D12B-4B91-A02E-AF05534B34DF                                                                                            ,            36703614,36703614@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,A4187536-BFBC-4BF3-98EB-83D47E62206B                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:55:00.000,2022-10-31 12:55:00.000
DCA9981A-8008-4C56-B76B-16E86F0F60A5                                                                                            ,            34509629,34509629@yahoo.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,D32E5951-9D32-473E-82B6-1D786627BD1D                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:55:00.000,2022-10-31 12:55:00.000
1C2B1720-53EE-4889-AA40-5344F993C3FE                                                                                            ,            36319681,36319681@yahoo.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,DEE6A63E-F255-4DE9-90FC-5C82792D7396                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:55:00.000,2022-10-31 12:55:00.000
9787BEFA-0B90-4B34-AAF7-4A08F71D388E                                                                                            ,            36602449,36602449@hotmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,6AF3E764-5FB2-47DB-BDBD-0DFD7D44AF3B                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:55:00.000,2022-10-31 12:55:00.000
FC75387F-1BE9-432D-ABBA-B949E201CF84                                                                                            ,            38074042,38074042@yahoo.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,11CD52DB-5D6F-4951-9657-250B17A1CC0F                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:55:00.000,2022-10-31 12:55:00.000
BD4703F1-8D7B-46D4-B136-25A55728BA09                                                                                            ,            17026146,17026146@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,883909FE-A3DC-456D-90B0-6C8C024AB774                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:55:00.000,2022-10-31 12:55:00.000
3056173D-D210-4CDA-8513-F1C964BD3F0A                                                                                            ,            18686987,18686987@live.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,4CA9F0AE-B5CC-404C-9E8B-A3937E278FFB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 00:55:00.000,2022-10-31 00:55:00.000
03998871-6EA4-42FE-BFAD-2C7BCB48B850                                                                                            ,            38197486,38197486@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,33C99A3C-F067-43F0-AF48-55A10AF5C09D                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 00:55:00.000,2022-10-31 00:55:00.000
B7D2BC1C-FF41-47F0-981A-32AB5D438F5D                                                                                            ,            37676704,37676704@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,ABD8B90B-C494-4E34-BDE3-33E81BFC782C                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 00:55:00.000,2022-10-31 00:55:00.000
6C201593-2B72-49EE-9202-EB57DA81EDA6                                                                                            ,            31819337,31819337@hotmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,DDBB5593-02AA-4341-9385-7CD6E38E83C8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 00:55:00.000,2022-10-31 00:55:00.000
0ADCD23A-3B4B-46B1-B4B5-16800DFA5E79                                                                                            ,            33312480,33312480@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,C86AAA88-7229-40E5-8E25-F57BA47BF08A                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
1EF9D583-BB53-437B-8A26-1A77C5851187                                                                                            ,            38014997,38014997@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,B9201641-92CF-473F-8106-9AC4BF2A5CCA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
AD9CB55B-F241-44FB-B67C-B4DEE923C559                                                                                            ,            36076213,36076213@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,6A71A72E-78D6-4B7D-A4B7-5A68BDF67856                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
CAAF80F7-5331-4A1B-BCB5-4BAE6527CF37                                                                                            ,            37685495,37685495@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,93857070-02B5-4F01-B3F3-1A7FDC3A45DB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
DB66C8A4-D91D-4D58-A2A1-911ACC7EF57C                                                                                            ,            11384749,11384749@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,7177BED6-6D17-444B-9899-234896905916                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
898D2E68-7543-46D1-AFC9-16020AB7D01F                                                                                            ,            32292196,32292196@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,0C7D8244-B3D3-46F9-924C-F009A404AE84                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
547E4195-FFD1-4C34-B498-9030F3D5E727                                                                                            ,            43734350,43734350@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,6984C5A6-2333-4E11-83FC-64B93E85A493                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
F9798263-A0FF-4002-BF36-B020EC7A5A91                                                                                            ,            34007454,34007454@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,665DE186-E49E-4FA5-AC21-A39F316A3927                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
5F58B1E8-BA16-4BAB-8F41-F29DFF79E3FB                                                                                            ,            43750742,43750742@yahoo.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,AB8EEFD9-10D3-43A2-9923-9B0B41502F99                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
C56A4EEF-BA07-4317-A258-876D3DD39FCD                                                                                            ,            37565680,37565680@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,C5800827-F3C1-4621-8871-CDF219C80ED3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
D9B2D131-1F1C-4362-9417-DD01F926CE1F                                                                                            ,            36791191,36791191@hotmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,83000420-0884-4D1C-8C6C-D61BA6ACEDCC                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
23459405-123D-4216-9F18-A85D819D4052                                                                                            ,            43774114,43774114@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,21A41CEA-9633-4067-9C8A-20B0BFB2A2AC                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
DF201F30-5916-4ADD-909D-3D936A196521                                                                                            ,            10355769,10355769@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,B2305B7A-F68D-424D-B278-C207AF86FED8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
3E7D558C-43D5-44B8-A647-417187B00B5F                                                                                            ,            10703886,10703886@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,E4608BF6-D018-4AA0-A2CB-A59F8F06C5AE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
0FBB6805-631E-45AF-BC46-1BD944C067E1                                                                                            ,            40244454,40244454@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,C798B077-F7C1-49EF-9E8E-1893465F3417                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
D3352D5D-A839-44D6-8D0A-0DA45B6642FC                                                                                            ,            42471593,42471593@yahoo.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,869AF60B-B936-4A57-B270-7E33724ABBC9                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
A1E78234-C523-43F5-8C37-48B33CD1600C                                                                                            ,            35937848,35937848@yahoo.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,D721A52C-D5D6-477C-971D-46F7490E9700                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
498C85A7-74C8-4445-B9DC-3056F1B040FB                                                                                            ,            34185287,34185287@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,62586707-EA43-476E-A6A8-4B062BA671DD                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
8E74CD24-29FC-44A1-9371-AFE6DAEC823B                                                                                            ,            38108629,38108629@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,9AED1B57-8817-432F-BACC-43D285EB67D6                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
8414EAE8-FDF8-4F50-A3CD-F96C51BFE6AB                                                                                            ,            21926933,21926933@icloud.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,646D7FDC-73C6-4B8E-9058-EB5B94F57FFF                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
3D2624C1-F8C1-40DB-B922-257D5825FF64                                                                                            ,            34336491,34336491@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,E2F69346-4DF1-4508-9052-3061AAAC6DEA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
E2A14467-FCBE-4397-8933-ECB096633D4C                                                                                            ,             8984949,8984949@yahoo.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,275DF897-16FB-4A0F-A3DE-47F539209FA1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
38AFCF41-1A97-44F3-8E4E-0FF365053BDA                                                                                            ,            25822394,25822394@gmail.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,C26372A6-16FD-406D-A100-6C76AE518EBE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000
0E0F0FA3-970D-458A-BF03-1C9D7397EF89                                                                                            ,            37132003,37132003@yahoo.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,BFB084A6-75CD-44D9-A232-EBFE7D7C3D67                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,       1,2022-10-31 12:54:00.000,2022-10-31 12:54:00.000

(175 rows affected)
