accountid  ,oybaccountid,jobid               ,listid     ,batchid             ,subscriberid,subscriberkey                                                                                                                                                                                                                                                 ,eventdate              ,isunique,domain                                                                                                                          
  555555555,   555555556,               19632,        340,               25565,    32337730,32337730@comcast.net                                                                                                                                                                                                                                          ,2022-10-29 17:33:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               18873,        340,                7125,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:32:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               18766,        340,                8060,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:32:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               18993,        340,               29127,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:32:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19780,        340,               10122,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:30:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19893,        340,               29124,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:30:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19604,        340,                9165,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:30:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19418,        340,               29134,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:30:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19590,        340,               25158,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:30:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19854,        340,                5147,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:30:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20016,        340,               19154,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:30:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19533,        340,                4816,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:30:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19267,        340,                4163,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:30:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19014,        340,               20144,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:30:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20813,        340,                4020,    36527099,36527099@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:27:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20141,        340,               19177,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:25:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20631,        340,               28039,    40852114,40852114@hotmail.com                                                                                                                                                                                                                                          ,2022-10-29 05:22:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20810,        340,                9009,    42863586,42863586@aol.com                                                                                                                                                                                                                                              ,2022-10-29 05:17:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20816,        340,                1059,    40852114,40852114@hotmail.com                                                                                                                                                                                                                                          ,2022-10-29 05:17:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20817,        340,                3210,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:12:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20913,        340,               13143,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:12:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20817,        340,                2109,    38801972,38801972@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:04:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20913,        340,                4147,    38801972,38801972@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:02:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20635,        340,                6087,    39095516,39095516@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 04:51:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20141,        340,               12189,    39095516,39095516@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 04:51:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20817,        340,               13162,    39095516,39095516@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 04:51:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19659,        340,               12300,    42803166,42803166@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 16:20:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20913,        340,                4202,    39685909,39685909@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 16:13:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19643,        340,               23603,    43375184,43375184@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 16:13:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20892,        340,               25026,    37439537,37439537@hotmail.com                                                                                                                                                                                                                                          ,2022-10-29 16:11:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20893,        340,               17020,    36572631,36572631@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 15:55:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20016,        340,                3069,    37050349,37050349@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 15:51:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19893,        340,                8213,    39506426,39506426@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 15:47:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20637,        340,               12048,    36142510,36142510@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 15:28:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20912,        340,                1004,     9949549,9949549@hotmail.com                                                                                                                                                                                                                                           ,2022-10-29 15:06:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20817,        340,               30061,    34359213,34359213@gmail.com                                                                                                                                                                                                                                            ,2022-10-29 15:02:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20912,        340,               31046,    38136327,38136327@aol.com                                                                                                                                                                                                                                              ,2022-10-29 14:57:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20637,        340,               16084,    43078824,43078824@hotmail.com                                                                                                                                                                                                                                          ,2022-10-29 14:42:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19632,        340,               24945,    32153457,32153457@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 14:34:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19643,        340,               23406,    32153457,32153457@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 14:33:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20893,        340,               11010,    34418941,34418941@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 14:10:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19649,        340,               22930,    43169010,43169010@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 14:10:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20913,        340,               24100,    35921882,35921882@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 13:53:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20909,        340,               20082,    42388399,42388399@hotmail.com                                                                                                                                                                                                                                          ,2022-10-29 13:38:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20875,        340,               17007,    34285912,34285912@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 13:37:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20911,        340,               22007,    34285912,34285912@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 13:37:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20814,        340,               10009,    34285912,34285912@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 13:37:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20913,        340,               27166,    39015147,39015147@hotmail.com                                                                                                                                                                                                                                          ,2022-10-29 13:27:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20909,        340,                3053,    42906521,42906521@hotmail.com                                                                                                                                                                                                                                          ,2022-10-29 13:02:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20637,        340,               29102,    36786916,36786916@live.com                                                                                                                                                                                                                                             ,2022-10-28 12:47:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19649,        340,               29050,    43229027,43229027@aol.com                                                                                                                                                                                                                                              ,2022-10-28 00:47:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20635,        340,                1182,    39855733,39855733@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 00:45:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20817,        340,                5039,    35107185,35107185@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:44:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20635,        340,                4258,    39586967,39586967@comcast.net                                                                                                                                                                                                                                          ,2022-10-28 12:43:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19649,        340,               29384,    43232132,43232132@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 00:41:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19998,        340,                 492,    43014756,43014756@hotmail.com                                                                                                                                                                                                                                          ,2022-10-28 12:39:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20016,        340,               15070,    36381974,36381974@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:36:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20141,        340,               10044,    36381974,36381974@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:36:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20817,        340,               29077,    36381974,36381974@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:36:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20635,        340,               22077,    36381974,36381974@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:36:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20817,        340,               25235,    39653230,39653230@aol.com                                                                                                                                                                                                                                              ,2022-10-28 12:34:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19549,        340,                4962,    43043794,43043794@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:27:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20796,        340,                  29,    43244416,43244416@aol.com                                                                                                                                                                                                                                              ,2022-10-28 12:21:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20817,        340,               27213,    39578984,39578984@aol.com                                                                                                                                                                                                                                              ,2022-10-28 12:13:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20016,        340,                3180,    39785904,39785904@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:12:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20141,        340,               30294,    39785904,39785904@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:11:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20635,        340,               13268,    39785904,39785904@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:09:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20816,        340,               25087,    42898354,42898354@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 11:57:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20817,        340,                2133,    39499042,39499042@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 11:51:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20635,        340,                9007,     8817432,8817432@yahoo.com                                                                                                                                                                                                                                             ,2022-10-28 11:49:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20874,        340,                8006,    16397675,16397675@hotmail.com                                                                                                                                                                                                                                          ,2022-10-28 23:39:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19703,        340,               14487,    43463862,43463862@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 23:38:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20819,        340,                6005,    16397675,16397675@hotmail.com                                                                                                                                                                                                                                          ,2022-10-28 23:37:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19649,        340,               31578,    43355061,43355061@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 11:34:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20818,        340,               24010,    33883220,33883220@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 11:33:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20813,        340,               10041,    38149953,38149953@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 11:32:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19649,        340,               13719,    43024978,43024978@hotmail.com                                                                                                                                                                                                                                          ,2022-10-28 11:30:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20816,        340,               25073,    42244150,42244150@aol.com                                                                                                                                                                                                                                              ,2022-10-28 11:29:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19016,        340,               30015,    33845218,33845218@hotmail.com                                                                                                                                                                                                                                          ,2022-10-28 11:24:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20817,        340,                2151,    43010677,43010677@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 11:21:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20016,        340,                5008,     9018384,9018384@yahoo.com                                                                                                                                                                                                                                             ,2022-10-28 23:19:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20817,        340,               22021,    26265576,26265576@HOTMAIL.COM                                                                                                                                                                                                                                          ,2022-10-28 11:19:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20637,        340,                 114,    37978662,37978662@comcast.net                                                                                                                                                                                                                                          ,2022-10-28 23:16:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20817,        340,                6053,    35291334,35291334@aol.com                                                                                                                                                                                                                                              ,2022-10-28 11:16:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20817,        340,               31101,    37814289,37814289@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 11:16:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20813,        340,               16005,    15723779,15723779@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 11:13:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20637,        340,               17013,    33845218,33845218@hotmail.com                                                                                                                                                                                                                                          ,2022-10-28 11:05:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               20814,        340,               22033,    38204134,38204134@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 11:01:00.000,       1,devsutd.com                                                                                                                     
  555555555,   555555556,               19649,        340,               31470,     5561497,5561497@yahoo.com                                                                                                                                                                                                                                             ,2022-10-28 11:01:00.000,       1,devsutd.com                                                                                                                     
