accountid  ,oybaccountid,jobid      ,listid     ,batchid    ,subscriberid,subscriberkey                                                                                                                                                                                                                                                 ,transactiontime        ,domain                                                                                                                          ,isunique,triggerersenddefinitionobjectid                                                                                                                                                                                                                                ,triggeredsendcustomerkey            
  555555555,   555555556,      20016,        340,      19154,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:30:00.000,devsutd.com                                                                                                                     ,       1,38973869                                                                                                                                                                                                                                                       ,4406C945-AB10-484C-9C87-DBD2C50D7759
  555555555,   555555556,      19533,        340,       4816,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:30:00.000,devsutd.com                                                                                                                     ,       1,38973869                                                                                                                                                                                                                                                       ,F734159A-E0AA-4E94-BF93-DAB4C1D10A7D
  555555555,   555555556,      19267,        340,       4163,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:30:00.000,devsutd.com                                                                                                                     ,       1,38973869                                                                                                                                                                                                                                                       ,2B5EDF47-4AD8-4B96-87B6-D8F22D24DA5C
  555555555,   555555556,      19014,        340,      20144,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:30:00.000,devsutd.com                                                                                                                     ,       1,38973869                                                                                                                                                                                                                                                       ,ECA16F44-0FAB-4111-88B6-73FF065A7AD0
  555555555,   555555556,      20813,        340,       4020,    36527099,36527099@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:27:00.000,devsutd.com                                                                                                                     ,       1,36527099                                                                                                                                                                                                                                                       ,41609024-77E0-4700-BCFF-9623D91A5686
  555555555,   555555556,      20141,        340,      19177,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:25:00.000,devsutd.com                                                                                                                     ,       1,38973869                                                                                                                                                                                                                                                       ,D829EF61-8690-4AF6-96A2-7425783E2ED4
  555555555,   555555556,      20631,        340,      28039,    40852114,40852114@hotmail.com                                                                                                                                                                                                                                          ,2022-10-29 05:22:00.000,devsutd.com                                                                                                                     ,       1,40852114                                                                                                                                                                                                                                                       ,AD5DA6C0-0F2E-45C7-892C-1941B9D79EF3
  555555555,   555555556,      20810,        340,       9009,    42863586,42863586@aol.com                                                                                                                                                                                                                                              ,2022-10-29 05:17:00.000,devsutd.com                                                                                                                     ,       1,42863586                                                                                                                                                                                                                                                       ,52B9F9CC-3440-4883-9310-70B3C525CC94
  555555555,   555555556,      20816,        340,       1059,    40852114,40852114@hotmail.com                                                                                                                                                                                                                                          ,2022-10-29 05:17:00.000,devsutd.com                                                                                                                     ,       1,40852114                                                                                                                                                                                                                                                       ,6E6F9151-D7F8-4A17-804F-9C201ECA0FDB
  555555555,   555555556,      20817,        340,       3210,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:12:00.000,devsutd.com                                                                                                                     ,       1,38973869                                                                                                                                                                                                                                                       ,22F06ECD-CFEB-4BA3-A546-2D436E9A7FC6
  555555555,   555555556,      20913,        340,      13143,    38973869,38973869@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:12:00.000,devsutd.com                                                                                                                     ,       1,38973869                                                                                                                                                                                                                                                       ,C41D468F-EBCE-4DDB-8CEC-7BDD770A9B0A
  555555555,   555555556,      20817,        340,       2109,    38801972,38801972@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:04:00.000,devsutd.com                                                                                                                     ,       1,38801972                                                                                                                                                                                                                                                       ,D91CB018-0178-416F-BA35-F16D7ADCBA85
  555555555,   555555556,      20913,        340,       4147,    38801972,38801972@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 17:02:00.000,devsutd.com                                                                                                                     ,       1,38801972                                                                                                                                                                                                                                                       ,B166AF1A-6F85-4EA9-AB79-FE85FDDBD0EE
  555555555,   555555556,      20635,        340,       6087,    39095516,39095516@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 04:51:00.000,devsutd.com                                                                                                                     ,       1,39095516                                                                                                                                                                                                                                                       ,B89DA9EA-A4BE-4BEE-A618-071DF26BB2DB
  555555555,   555555556,      20141,        340,      12189,    39095516,39095516@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 04:51:00.000,devsutd.com                                                                                                                     ,       1,39095516                                                                                                                                                                                                                                                       ,737F22A8-CA58-4B6D-8F30-50B065C9C41F
  555555555,   555555556,      20817,        340,      13162,    39095516,39095516@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 04:51:00.000,devsutd.com                                                                                                                     ,       1,39095516                                                                                                                                                                                                                                                       ,30A7FF3A-5F62-490E-BF18-012A590EF8A2
  555555555,   555555556,      19659,        340,      12300,    42803166,42803166@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 16:20:00.000,devsutd.com                                                                                                                     ,       1,42803166                                                                                                                                                                                                                                                       ,F34D8758-02B4-40C6-8313-CD1C31C9F243
  555555555,   555555556,      20913,        340,       4202,    39685909,39685909@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 16:13:00.000,devsutd.com                                                                                                                     ,       1,39685909                                                                                                                                                                                                                                                       ,5E2DCD90-D385-4409-91CC-223D3485B442
  555555555,   555555556,      19643,        340,      23603,    43375184,43375184@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 16:13:00.000,devsutd.com                                                                                                                     ,       1,43375184                                                                                                                                                                                                                                                       ,2AE65FAC-6A79-4C9E-9FB4-8244EE3C59EB
  555555555,   555555556,      20892,        340,      25026,    37439537,37439537@hotmail.com                                                                                                                                                                                                                                          ,2022-10-29 16:11:00.000,devsutd.com                                                                                                                     ,       1,37439537                                                                                                                                                                                                                                                       ,D9059227-990B-453F-AEDB-9E2A96941532
  555555555,   555555556,      20893,        340,      17020,    36572631,36572631@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 15:55:00.000,devsutd.com                                                                                                                     ,       1,36572631                                                                                                                                                                                                                                                       ,34F14BCB-3A68-49E8-BFB9-89E4F8C662C7
  555555555,   555555556,      20016,        340,       3069,    37050349,37050349@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 15:51:00.000,devsutd.com                                                                                                                     ,       1,37050349                                                                                                                                                                                                                                                       ,5DADF8F4-A2B1-4829-BEFD-1128EBB142FA
  555555555,   555555556,      19893,        340,       8213,    39506426,39506426@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 15:47:00.000,devsutd.com                                                                                                                     ,       1,39506426                                                                                                                                                                                                                                                       ,A9EAA6FA-7D64-4CB5-931A-71AB2894923F
  555555555,   555555556,      20637,        340,      12048,    36142510,36142510@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 15:28:00.000,devsutd.com                                                                                                                     ,       1,36142510                                                                                                                                                                                                                                                       ,71070B75-38C8-4CE3-AA0A-5142C52AC589
  555555555,   555555556,      20912,        340,       1004,     9949549,9949549@hotmail.com                                                                                                                                                                                                                                           ,2022-10-29 15:06:00.000,devsutd.com                                                                                                                     ,       1,9949549                                                                                                                                                                                                                                                        ,8F067687-CB2E-41FF-BDB7-FAAA15B999E8
  555555555,   555555556,      20817,        340,      30061,    34359213,34359213@gmail.com                                                                                                                                                                                                                                            ,2022-10-29 15:02:00.000,devsutd.com                                                                                                                     ,       1,34359213                                                                                                                                                                                                                                                       ,88A6376C-3C67-47DB-9A02-8FB9B3560AA2
  555555555,   555555556,      20912,        340,      31046,    38136327,38136327@aol.com                                                                                                                                                                                                                                              ,2022-10-29 14:57:00.000,devsutd.com                                                                                                                     ,       1,38136327                                                                                                                                                                                                                                                       ,1E8E3B6E-09D5-429A-9889-CC755DFA3161
  555555555,   555555556,      20637,        340,      16084,    43078824,43078824@hotmail.com                                                                                                                                                                                                                                          ,2022-10-29 14:42:00.000,devsutd.com                                                                                                                     ,       1,43078824                                                                                                                                                                                                                                                       ,813FCF0A-87C6-491A-9058-2E0F16FE6D95
  555555555,   555555556,      19632,        340,      24945,    32153457,32153457@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 14:34:00.000,devsutd.com                                                                                                                     ,       1,32153457                                                                                                                                                                                                                                                       ,9444DFC0-0B5E-4EFB-9C60-20F9A539B818
  555555555,   555555556,      19643,        340,      23406,    32153457,32153457@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 14:33:00.000,devsutd.com                                                                                                                     ,       1,32153457                                                                                                                                                                                                                                                       ,055BF1EF-C96F-4C9E-A969-11EAA51FD404
  555555555,   555555556,      20893,        340,      11010,    34418941,34418941@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 14:10:00.000,devsutd.com                                                                                                                     ,       1,34418941                                                                                                                                                                                                                                                       ,C268DD40-7579-4DDE-B953-D1A50A6CE5F4
  555555555,   555555556,      19649,        340,      22930,    43169010,43169010@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 14:10:00.000,devsutd.com                                                                                                                     ,       1,43169010                                                                                                                                                                                                                                                       ,C8CCD235-3D44-4F0E-B232-5A3C848007A0
  555555555,   555555556,      20913,        340,      24100,    35921882,35921882@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 13:53:00.000,devsutd.com                                                                                                                     ,       1,35921882                                                                                                                                                                                                                                                       ,57198A3B-4389-4730-9CAF-72116FA7F648
  555555555,   555555556,      20909,        340,      20082,    42388399,42388399@hotmail.com                                                                                                                                                                                                                                          ,2022-10-29 13:38:00.000,devsutd.com                                                                                                                     ,       1,42388399                                                                                                                                                                                                                                                       ,87DC6148-EC29-4382-B496-5F44282B8487
  555555555,   555555556,      20875,        340,      17007,    34285912,34285912@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 13:37:00.000,devsutd.com                                                                                                                     ,       1,34285912                                                                                                                                                                                                                                                       ,F3BABB1B-18B8-4DCB-8CBD-C3836D4532B7
  555555555,   555555556,      20911,        340,      22007,    34285912,34285912@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 13:37:00.000,devsutd.com                                                                                                                     ,       1,34285912                                                                                                                                                                                                                                                       ,03496EA2-4F21-47D3-BEF5-2A1A99D9CD42
  555555555,   555555556,      20814,        340,      10009,    34285912,34285912@yahoo.com                                                                                                                                                                                                                                            ,2022-10-29 13:37:00.000,devsutd.com                                                                                                                     ,       1,34285912                                                                                                                                                                                                                                                       ,A332D034-3C25-4B27-BECC-4C527D6B29D1
  555555555,   555555556,      20913,        340,      27166,    39015147,39015147@hotmail.com                                                                                                                                                                                                                                          ,2022-10-29 13:27:00.000,devsutd.com                                                                                                                     ,       1,39015147                                                                                                                                                                                                                                                       ,FA59A2B4-97EC-4DBB-A685-DFCB7B0AA898
  555555555,   555555556,      20909,        340,       3053,    42906521,42906521@hotmail.com                                                                                                                                                                                                                                          ,2022-10-29 13:02:00.000,devsutd.com                                                                                                                     ,       1,42906521                                                                                                                                                                                                                                                       ,8726B930-CBF2-421E-ACEC-7D9243E342B3
  555555555,   555555556,      20637,        340,      29102,    36786916,36786916@live.com                                                                                                                                                                                                                                             ,2022-10-28 12:47:00.000,devsutd.com                                                                                                                     ,       1,36786916                                                                                                                                                                                                                                                       ,AC2A3804-581F-496D-A031-C14CD0B99886
  555555555,   555555556,      19649,        340,      29050,    43229027,43229027@aol.com                                                                                                                                                                                                                                              ,2022-10-28 00:47:00.000,devsutd.com                                                                                                                     ,       1,43229027                                                                                                                                                                                                                                                       ,F0D66402-28EE-410D-8200-C9A007243C21
  555555555,   555555556,      20635,        340,       1182,    39855733,39855733@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 00:45:00.000,devsutd.com                                                                                                                     ,       1,39855733                                                                                                                                                                                                                                                       ,E8B47D16-46A8-4926-B9D8-E8BF6736A98A
  555555555,   555555556,      20817,        340,       5039,    35107185,35107185@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:44:00.000,devsutd.com                                                                                                                     ,       1,35107185                                                                                                                                                                                                                                                       ,C734B277-9A26-441D-AA2F-4110962A9B14
  555555555,   555555556,      20635,        340,       4258,    39586967,39586967@comcast.net                                                                                                                                                                                                                                          ,2022-10-28 12:43:00.000,devsutd.com                                                                                                                     ,       1,39586967                                                                                                                                                                                                                                                       ,C3D28359-EDE9-48FE-8A76-9B50A2C382DC
  555555555,   555555556,      19649,        340,      29384,    43232132,43232132@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 00:41:00.000,devsutd.com                                                                                                                     ,       1,43232132                                                                                                                                                                                                                                                       ,5567BD81-AEBC-4C75-924A-0ED4F346A25D
  555555555,   555555556,      19998,        340,        492,    43014756,43014756@hotmail.com                                                                                                                                                                                                                                          ,2022-10-28 12:39:00.000,devsutd.com                                                                                                                     ,       1,43014756                                                                                                                                                                                                                                                       ,D950D2CC-0D79-4CB3-9766-8743B2E399FF
  555555555,   555555556,      20016,        340,      15070,    36381974,36381974@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:36:00.000,devsutd.com                                                                                                                     ,       1,36381974                                                                                                                                                                                                                                                       ,83E6DC3D-DB85-476D-8623-8D25CE3B7F0F
  555555555,   555555556,      20141,        340,      10044,    36381974,36381974@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:36:00.000,devsutd.com                                                                                                                     ,       1,36381974                                                                                                                                                                                                                                                       ,8DB274D4-0832-48F8-9906-D35DCB2C5FF6
  555555555,   555555556,      20817,        340,      29077,    36381974,36381974@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:36:00.000,devsutd.com                                                                                                                     ,       1,36381974                                                                                                                                                                                                                                                       ,1F138AAC-E1FF-4580-AC7F-F72B802469FF
  555555555,   555555556,      20635,        340,      22077,    36381974,36381974@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:36:00.000,devsutd.com                                                                                                                     ,       1,36381974                                                                                                                                                                                                                                                       ,F8022F17-1FF3-47AD-8FDD-2395A34B1AD9
  555555555,   555555556,      20817,        340,      25235,    39653230,39653230@aol.com                                                                                                                                                                                                                                              ,2022-10-28 12:34:00.000,devsutd.com                                                                                                                     ,       1,39653230                                                                                                                                                                                                                                                       ,01FF6E5F-1418-4803-9D99-63855CA4C348
  555555555,   555555556,      19549,        340,       4962,    43043794,43043794@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:27:00.000,devsutd.com                                                                                                                     ,       1,43043794                                                                                                                                                                                                                                                       ,34231BE0-53EF-4FCC-8451-D97387E75D6F
  555555555,   555555556,      20796,        340,         29,    43244416,43244416@aol.com                                                                                                                                                                                                                                              ,2022-10-28 12:21:00.000,devsutd.com                                                                                                                     ,       1,43244416                                                                                                                                                                                                                                                       ,A30C7BEF-F992-40AF-B8CB-FA2EB259716C
  555555555,   555555556,      20817,        340,      27213,    39578984,39578984@aol.com                                                                                                                                                                                                                                              ,2022-10-28 12:13:00.000,devsutd.com                                                                                                                     ,       1,39578984                                                                                                                                                                                                                                                       ,1BCE1C41-A813-4479-94A7-C280BD91DDCB
  555555555,   555555556,      20016,        340,       3180,    39785904,39785904@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:12:00.000,devsutd.com                                                                                                                     ,       1,39785904                                                                                                                                                                                                                                                       ,DBD7B4D5-F247-43EA-8BB1-8600A918E1F6
  555555555,   555555556,      20141,        340,      30294,    39785904,39785904@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:11:00.000,devsutd.com                                                                                                                     ,       1,39785904                                                                                                                                                                                                                                                       ,92AE0AD3-B005-4973-9B1C-2D37347E3D07
  555555555,   555555556,      20635,        340,      13268,    39785904,39785904@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 12:09:00.000,devsutd.com                                                                                                                     ,       1,39785904                                                                                                                                                                                                                                                       ,05EFE168-C139-4379-B5E2-D43D45C0CB64
  555555555,   555555556,      20816,        340,      25087,    42898354,42898354@yahoo.com                                                                                                                                                                                                                                            ,2022-10-28 11:57:00.000,devsutd.com                                                                                                                     ,       1,42898354                                                                                                                                                                                                                                                       ,3CABD678-03CA-409D-9E62-F6A1B2ABF76A
